1.610000000000000000e+02,3.875944599999999740e-01,2.806329867029198621e-01
5.200000000000000000e+01,3.999352139999999833e-01,3.734967138807221421e-01
1.340000000000000000e+02,4.928766200000000292e-02,8.607696275782380189e-04
1.810000000000000000e+02,1.388137519999999847e-01,2.480611454702041641e-01
8.000000000000000000e+00,2.535618989999999795e-01,2.509688832098210254e-01
1.620000000000000000e+02,2.393737589999999915e-01,2.813696394657703159e-01
1.410000000000000000e+02,3.580138379999999731e-01,3.528420868591919946e-01
3.400000000000000000e+01,3.931037960000000053e-01,3.703143742038811914e-01
5.800000000000000000e+01,2.661508550000000195e-01,2.579299802482444837e-01
2.010000000000000000e+02,2.163016499999999981e-02,1.107036412073781062e-01
7.900000000000000000e+01,2.097121969999999891e-01,3.093698404910906197e-01
1.540000000000000000e+02,6.185404999999999723e-03,1.207323704946807325e-01
1.120000000000000000e+02,0.000000000000000000e+00,5.849510921434491247e-04
2.800000000000000000e+01,3.219496539999999740e-01,4.038038922802762443e-01
9.600000000000000000e+01,3.343360980000000260e-01,3.619755699654931269e-01
1.300000000000000000e+02,8.988936999999998928e-03,1.675961891539207507e-02
9.800000000000000000e+01,2.331568210000000141e-01,3.543283349168779850e-01
1.780000000000000000e+02,1.600487290000000007e-01,3.532449361701625601e-01
1.730000000000000000e+02,2.111667569999999827e-01,2.654729381576520497e-01
1.350000000000000000e+02,6.023227900000000662e-02,7.661733637038721512e-02
3.700000000000000000e+01,3.831203960000000297e-01,3.734967138807221421e-01
6.800000000000000000e+01,2.366773070000000034e-01,2.618028790807598871e-01
9.700000000000000000e+01,2.643679270000000026e-01,2.689473468061601147e-01
8.900000000000000000e+01,3.441108620000000173e-01,3.554726229260317116e-01
7.700000000000000000e+01,3.361590200000000306e-02,3.224824548504299365e-02
1.420000000000000000e+02,2.191767719999999919e-01,2.865724896715572956e-01
2.070000000000000000e+02,1.494427430000000168e-01,2.639161702561200196e-01
2.090000000000000000e+02,1.124165949999999942e-01,2.099986478199822870e-01
2.170000000000000000e+02,2.135970160000000284e-01,3.349649535739817607e-01
1.050000000000000000e+02,2.124782689999999974e-01,1.753450064753038218e-01
8.800000000000000000e+01,1.968724710000000211e-01,7.691926427350477546e-02
1.470000000000000000e+02,2.502108999999999930e-02,1.140190240553682205e-01
3.300000000000000000e+01,3.973555479999999474e-01,3.722135197104080584e-01
1.270000000000000000e+02,1.398138030000000143e-01,1.681843349031710566e-01
1.510000000000000000e+02,6.562719100000000139e-02,2.084549730341418161e-01
4.400000000000000000e+01,5.811025599999999902e-02,5.885255015926763034e-02
1.770000000000000000e+02,5.018764669999999928e-01,4.296325560774422736e-01
8.400000000000000000e+01,2.793984119999999849e-01,2.270160642548758601e-01
5.600000000000000000e+01,2.177825320000000009e-01,2.429520646646017579e-01
4.700000000000000000e+01,1.118986099999999956e-01,1.101431388811097839e-01
1.000000000000000000e+01,1.755235599999999951e-01,7.475096773385298161e-03
1.260000000000000000e+02,1.026671700000000020e-01,1.770880020992301740e-01
1.580000000000000000e+02,3.407164579999999443e-01,3.643377199430508084e-01
0.000000000000000000e+00,4.366333620000000248e-01,3.734967138807221421e-01
1.670000000000000000e+02,1.876972210000000252e-01,1.968690931937523148e-01
1.240000000000000000e+02,1.551875200000000024e-02,1.233094829454110461e-02
7.900000000000000000e+01,2.097121969999999891e-01,3.807128234076779805e-01
7.300000000000000000e+01,2.393365289999999923e-01,1.623508076014949786e-01
1.740000000000000000e+02,4.398528250000000028e-01,3.645387225301637280e-01
2.190000000000000000e+02,2.920911370000000007e-01,2.777211261840121792e-01
1.950000000000000000e+02,2.276150469999999870e-01,2.504934256339070298e-01
2.900000000000000000e+01,3.548519949999999756e-01,3.452358496078425931e-01
3.300000000000000000e+01,3.973555479999999474e-01,3.593387969323485476e-01
1.940000000000000000e+02,5.421553470000000097e-01,3.578732576867435511e-01
1.590000000000000000e+02,3.214470300000000225e-01,3.575500643094369213e-01
1.160000000000000000e+02,2.364448819999999951e-01,2.248479388819157321e-01
1.550000000000000000e+02,1.239419640000000017e-01,1.287989826650653147e-01
1.660000000000000000e+02,2.246965530000000211e-01,2.773033881561101088e-01
3.000000000000000000e+01,4.363852200000000181e-01,3.565182519060248190e-01
2.030000000000000000e+02,1.485185180000000160e-01,1.417937662283351788e-02
2.020000000000000000e+02,1.197594399999999948e-01,1.494655994772922381e-01
6.100000000000000000e+01,3.205187110000000117e-01,2.934671860560629231e-01
2.090000000000000000e+02,1.124165949999999942e-01,1.101573695344978260e-01
7.000000000000000000e+01,1.828533269999999822e-01,2.714551768505706342e-01
5.500000000000000000e+01,2.738499320000000181e-01,2.552204721758040695e-01
1.030000000000000000e+02,2.115438930000000106e-01,2.336020449776943786e-01
1.040000000000000000e+02,0.000000000000000000e+00,2.895634517966536592e-01
1.200000000000000000e+01,3.108683520000000144e-01,3.228618293375549175e-01
1.170000000000000000e+02,1.865591020000000044e-01,2.113273203262927835e-01
4.800000000000000000e+01,3.238946510000000334e-01,3.710820599003047948e-02
9.200000000000000000e+01,2.182331839999999967e-01,-3.620618909664034130e-04
2.800000000000000000e+01,3.219496539999999740e-01,3.303247261678474711e-01
7.200000000000000000e+01,5.589182489999999781e-01,3.170612990850912860e-01
1.800000000000000000e+02,3.365712700000000196e-02,7.791180682659452905e-02
3.700000000000000000e+01,3.831203960000000297e-01,3.948499148923352853e-01
1.870000000000000000e+02,1.889623900000000079e-01,2.452176922542418924e-01
5.100000000000000000e+01,4.060224920000000126e-01,3.222576482534183495e-01
2.140000000000000000e+02,8.918447499999999917e-02,1.223274878810225730e-01
1.830000000000000000e+02,2.430508799999999969e-01,2.370356843122429225e-01
1.210000000000000000e+02,2.523307160000000104e-01,2.217892862045333924e-01
1.510000000000000000e+02,6.562719100000000139e-02,5.598857876968350855e-02
5.400000000000000000e+01,1.972925829999999936e-01,2.319512423985100324e-01
1.500000000000000000e+02,1.095236030000000110e-01,7.754054121586574644e-02
1.290000000000000000e+02,9.011959300000001172e-02,7.338683109772801451e-03
7.800000000000000000e+01,2.704654999999999906e-02,8.156621580920973835e-02
7.500000000000000000e+01,2.713152429999999837e-01,2.908615564566688350e-01
1.470000000000000000e+02,2.502108999999999930e-02,1.129780001619992702e-01
7.700000000000000000e+01,3.361590200000000306e-02,6.019923519257677075e-02
3.800000000000000000e+01,4.212026200000000276e-01,3.938886880419411041e-01
2.220000000000000000e+02,2.190805180000000019e-01,2.567938940918655932e-01
1.670000000000000000e+02,1.876972210000000252e-01,1.725030721625790964e-01
1.020000000000000000e+02,2.099811719999999937e-01,2.415301624230482558e-01
1.790000000000000000e+02,1.358068689999999967e-01,3.132002186299544522e-01
1.180000000000000000e+02,3.433808799999999578e-02,8.969770229911858128e-02
5.300000000000000000e+01,2.487454589999999743e-01,2.567450972047221058e-01
5.900000000000000000e+01,3.679154179999999941e-01,3.563528838957089606e-01
1.550000000000000000e+02,1.239419640000000017e-01,1.437220195530128641e-01
4.800000000000000000e+01,3.238946510000000334e-01,2.234202118499077350e-01
1.620000000000000000e+02,2.393737589999999915e-01,1.911159283304719736e-01
1.130000000000000000e+02,0.000000000000000000e+00,7.306744024486965840e-03
1.090000000000000000e+02,2.093739419999999796e-01,2.528247339989730946e-01
0.000000000000000000e+00,4.366333620000000248e-01,3.710126990164007155e-01
6.000000000000000000e+00,6.214688299999999999e-02,5.916103127364324976e-02
7.300000000000000000e+01,2.393365289999999923e-01,2.317782443261375835e-01
4.100000000000000000e+01,2.684116710000000183e-01,2.390921334022706457e-01
7.600000000000000000e+01,2.013343850000000046e-01,2.251548560157300150e-01
9.500000000000000000e+01,3.150754880000000147e-01,3.613387612510066127e-01
1.050000000000000000e+02,2.124782689999999974e-01,1.496856127233057165e-01
4.700000000000000000e+01,1.118986099999999956e-01,8.851930388803544436e-02
5.000000000000000000e+01,3.013702639999999988e-01,1.823880464190848483e-01
1.420000000000000000e+02,2.191767719999999919e-01,3.143033447874868380e-01
1.940000000000000000e+02,5.421553470000000097e-01,3.571269070196351203e-01
8.000000000000000000e+00,2.535618989999999795e-01,2.742154405287144936e-01
4.000000000000000000e+00,2.045548789999999950e-01,2.558426105710863707e-01
1.800000000000000000e+01,2.491033629999999943e-01,2.410170869123497428e-01
1.040000000000000000e+02,0.000000000000000000e+00,3.157538112920765805e-01
1.200000000000000000e+02,2.416823389999999960e-01,1.040457992131493675e-01
1.310000000000000000e+02,0.000000000000000000e+00,2.490911162237725157e-02
1.000000000000000000e+02,3.011155960000000409e-01,3.461032454065972042e-01
5.000000000000000000e+00,4.970149299999999937e-02,6.253519892232860256e-02
7.400000000000000000e+01,1.271340460000000006e-01,2.107768795519171789e-01
1.590000000000000000e+02,3.214470300000000225e-01,3.339241439770907482e-01
2.800000000000000000e+01,3.219496539999999740e-01,3.077918268081512032e-01
1.780000000000000000e+02,1.600487290000000007e-01,3.646841196788599415e-01
9.000000000000000000e+01,2.056003660000000066e-01,1.935655767487593770e-01
1.840000000000000000e+02,3.201559609999999889e-01,2.366563151961722511e-01
1.610000000000000000e+02,3.875944599999999740e-01,3.387300625277435695e-01
1.850000000000000000e+02,2.557689220000000097e-01,2.166116192059972800e-01
1.960000000000000000e+02,3.823327990000000010e-01,3.315315372307848230e-01
8.100000000000000000e+01,2.210258689999999859e-01,2.739480521392465562e-01
1.470000000000000000e+02,2.502108999999999930e-02,1.113782670206549669e-01
3.500000000000000000e+01,3.985322170000000219e-01,3.707638161743109229e-01
2.600000000000000000e+01,2.381763630000000020e-01,2.382207429442233237e-01
6.300000000000000000e+01,2.226252519999999957e-01,2.452657158865992892e-01
2.240000000000000000e+02,3.409769139999999643e-01,2.633264307944900295e-01
1.610000000000000000e+02,3.875944599999999740e-01,6.784963437856607327e-02
