4.300000000000000000e+01,1.056722120000000015e-01,1.964869946241378784e-01
2.700000000000000000e+01,2.130712680000000081e-01,2.134617567062377930e-01
1.710000000000000000e+02,3.074987949999999914e-01,2.452927082777023315e-01
1.630000000000000000e+02,3.186351660000000252e-01,1.826841384172439575e-01
9.300000000000000000e+01,2.865765730000000011e-01,2.625053226947784424e-01
2.600000000000000000e+01,2.381763630000000020e-01,2.110911607742309570e-01
7.500000000000000000e+01,2.713152429999999837e-01,3.851473331451416016e-01
1.800000000000000000e+01,2.491033629999999943e-01,2.674775123596191406e-01
1.970000000000000000e+02,3.312189100000000053e-02,1.609967201948165894e-01
2.220000000000000000e+02,2.190805180000000019e-01,2.571431100368499756e-01
1.400000000000000000e+02,3.832481850000000190e-01,3.319891691207885742e-01
8.200000000000000000e+01,2.417416400000000076e-01,1.826803833246231079e-01
5.900000000000000000e+01,3.679154179999999941e-01,3.285951316356658936e-01
1.900000000000000000e+02,4.065378099999999995e-01,3.465416431427001953e-01
1.240000000000000000e+02,1.551875200000000024e-02,4.598757997155189514e-02
1.720000000000000000e+02,4.608205140000000144e-01,4.381671249866485596e-01
6.000000000000000000e+00,6.214688299999999999e-02,4.300372675061225891e-02
1.420000000000000000e+02,2.191767719999999919e-01,3.402234911918640137e-01
2.500000000000000000e+01,1.867595579999999922e-01,2.039651274681091309e-01
3.700000000000000000e+01,3.831203959999999742e-01,4.094055593013763428e-01
6.300000000000000000e+01,2.226252519999999957e-01,2.812827825546264648e-01
3.200000000000000000e+01,3.079337300000000166e-01,3.828788995742797852e-01
1.100000000000000000e+02,1.289631420000000028e-01,1.026379019021987915e-01
9.100000000000000000e+01,0.000000000000000000e+00,1.485392004251480103e-01
1.430000000000000000e+02,4.795707599999999848e-01,3.470852673053741455e-01
1.250000000000000000e+02,8.768613000000000102e-02,1.536265462636947632e-01
2.000000000000000000e+01,0.000000000000000000e+00,5.250124633312225342e-02
1.980000000000000000e+02,3.822402300000000280e-02,8.038688451051712036e-02
6.600000000000000000e+01,1.658058340000000130e-01,3.077304065227508545e-01
3.600000000000000000e+01,3.538581499999999824e-01,4.107252061367034912e-01
1.130000000000000000e+02,0.000000000000000000e+00,7.296483963727951050e-02
1.600000000000000000e+01,2.446649840000000020e-01,2.674775123596191406e-01
3.400000000000000000e+01,3.931037960000000053e-01,4.114391505718231201e-01
1.360000000000000000e+02,8.620584900000000106e-02,5.526658520102500916e-02
1.180000000000000000e+02,3.433808800000000272e-02,1.850908845663070679e-01
1.380000000000000000e+02,0.000000000000000000e+00,3.938949853181838989e-02
1.200000000000000000e+02,2.416823389999999960e-01,1.569112837314605713e-01
3.100000000000000000e+01,5.283625370000000210e-01,4.353977739810943604e-01
4.800000000000000000e+01,3.238946509999999779e-01,3.664087951183319092e-01
8.500000000000000000e+01,5.423081309999999711e-01,2.342446893453598022e-01
5.100000000000000000e+01,4.060224920000000126e-01,3.693625926971435547e-01
5.400000000000000000e+01,1.972925829999999936e-01,2.187845408916473389e-01
1.660000000000000000e+02,2.246965529999999933e-01,2.449624240398406982e-01
1.190000000000000000e+02,7.664473800000000392e-02,1.850908845663070679e-01
1.960000000000000000e+02,3.823327990000000010e-01,3.649539649486541748e-01
1.610000000000000000e+02,3.875944599999999740e-01,2.706643640995025635e-01
5.200000000000000000e+01,3.999352139999999833e-01,3.145888745784759521e-01
1.340000000000000000e+02,4.928766200000000292e-02,1.378449262119829655e-03
1.810000000000000000e+02,1.388137520000000125e-01,2.501788437366485596e-01
8.000000000000000000e+00,2.535618989999999795e-01,2.812730669975280762e-01
1.620000000000000000e+02,2.393737589999999915e-01,3.176302015781402588e-01
1.410000000000000000e+02,3.580138379999999731e-01,3.216266334056854248e-01
3.400000000000000000e+01,3.931037960000000053e-01,4.068032205104827881e-01
5.800000000000000000e+01,2.661508550000000195e-01,2.895563542842864990e-01
2.010000000000000000e+02,2.163016499999999981e-02,1.283358186483383179e-01
7.900000000000000000e+01,2.097121969999999891e-01,5.090983510017395020e-01
1.540000000000000000e+02,6.185404999999999723e-03,4.564189165830612183e-02
1.120000000000000000e+02,0.000000000000000000e+00,5.058351438492536545e-03
2.800000000000000000e+01,3.219496539999999740e-01,2.520852386951446533e-01
9.600000000000000000e+01,3.343360980000000260e-01,3.464685082435607910e-01
1.300000000000000000e+02,8.988937000000000663e-03,2.980534918606281281e-02
9.800000000000000000e+01,2.331568209999999863e-01,2.751899659633636475e-01
1.780000000000000000e+02,1.600487290000000007e-01,1.846924722194671631e-01
1.730000000000000000e+02,2.111667570000000105e-01,2.080127000808715820e-01
1.350000000000000000e+02,6.023227899999999968e-02,6.098771467804908752e-02
3.700000000000000000e+01,3.831203959999999742e-01,3.576673269271850586e-01
6.800000000000000000e+01,2.366773070000000034e-01,2.003472596406936646e-01
9.700000000000000000e+01,2.643679270000000026e-01,2.508864700794219971e-01
8.900000000000000000e+01,3.441108620000000173e-01,3.437829315662384033e-01
7.700000000000000000e+01,3.361590200000000306e-02,4.486042261123657227e-02
1.420000000000000000e+02,2.191767719999999919e-01,2.933101356029510498e-01
2.070000000000000000e+02,1.494427429999999890e-01,2.284929901361465454e-01
2.090000000000000000e+02,1.124165949999999942e-01,1.386375874280929565e-01
2.170000000000000000e+02,2.135970160000000007e-01,3.484758734703063965e-01
1.050000000000000000e+02,2.124782689999999974e-01,1.130195483565330505e-01
8.800000000000000000e+01,1.968724709999999933e-01,1.874386370182037354e-01
1.470000000000000000e+02,2.502108999999999930e-02,1.047144234180450439e-01
3.300000000000000000e+01,3.973555480000000029e-01,3.744495213031768799e-01
1.270000000000000000e+02,1.398138029999999865e-01,1.126396283507347107e-01
1.510000000000000000e+02,6.562719100000000139e-02,2.617044001817703247e-02
4.400000000000000000e+01,5.811025599999999902e-02,1.059995815157890320e-01
1.770000000000000000e+02,5.018764669999999928e-01,5.038997530937194824e-01
8.400000000000000000e+01,2.793984119999999849e-01,1.732030361890792847e-01
5.600000000000000000e+01,2.177825320000000009e-01,2.135146111249923706e-01
4.700000000000000000e+01,1.118986099999999956e-01,1.184205636382102966e-01
1.000000000000000000e+01,1.755235599999999951e-01,1.671865880489349365e-01
1.260000000000000000e+02,1.026671700000000020e-01,1.074001565575599670e-01
1.580000000000000000e+02,3.407164579999999998e-01,3.713251054286956787e-01
0.000000000000000000e+00,4.366333620000000248e-01,3.802453875541687012e-01
1.670000000000000000e+02,1.876972209999999974e-01,1.575971841812133789e-01
1.240000000000000000e+02,1.551875200000000024e-02,6.164844334125518799e-02
7.900000000000000000e+01,2.097121969999999891e-01,5.300253629684448242e-01
7.300000000000000000e+01,2.393365289999999923e-01,1.599840521812438965e-01
1.740000000000000000e+02,4.398528250000000028e-01,3.845651745796203613e-01
2.190000000000000000e+02,2.920911370000000007e-01,3.283331692218780518e-01
1.950000000000000000e+02,2.276150469999999870e-01,1.774666309356689453e-01
2.900000000000000000e+01,3.548519949999999756e-01,3.634721338748931885e-01
3.300000000000000000e+01,3.973555480000000029e-01,4.025284647941589355e-01
1.940000000000000000e+02,5.421553470000000097e-01,3.695454895496368408e-01
1.590000000000000000e+02,3.214470300000000225e-01,3.527071774005889893e-01
1.160000000000000000e+02,2.364448819999999951e-01,1.938672363758087158e-01
1.550000000000000000e+02,1.239419640000000017e-01,1.462725251913070679e-01
1.660000000000000000e+02,2.246965529999999933e-01,2.831037044525146484e-01
3.000000000000000000e+01,4.363852200000000181e-01,4.367174804210662842e-01
2.030000000000000000e+02,1.485185179999999883e-01,1.471697837114334106e-01
2.020000000000000000e+02,1.197594399999999948e-01,2.135840803384780884e-01
6.100000000000000000e+01,3.205187110000000117e-01,2.897895276546478271e-01
2.090000000000000000e+02,1.124165949999999942e-01,1.482484191656112671e-01
7.000000000000000000e+01,1.828533270000000099e-01,2.523240447044372559e-01
5.500000000000000000e+01,2.738499320000000181e-01,2.650401890277862549e-01
1.030000000000000000e+02,2.115438930000000106e-01,2.559983432292938232e-01
1.040000000000000000e+02,0.000000000000000000e+00,2.022538036108016968e-01
1.200000000000000000e+01,3.108683520000000144e-01,3.407409191131591797e-01
1.170000000000000000e+02,1.865591020000000044e-01,1.443353891372680664e-01
4.800000000000000000e+01,3.238946509999999779e-01,3.617230653762817383e-01
9.200000000000000000e+01,2.182331839999999967e-01,1.207051798701286316e-02
2.800000000000000000e+01,3.219496539999999740e-01,2.454787343740463257e-01
7.200000000000000000e+01,5.589182489999999781e-01,4.109706580638885498e-01
1.800000000000000000e+02,3.365712700000000196e-02,1.007416620850563049e-01
3.700000000000000000e+01,3.831203959999999742e-01,3.801043629646301270e-01
1.870000000000000000e+02,1.889623900000000079e-01,1.962204128503799438e-01
5.100000000000000000e+01,4.060224920000000126e-01,3.617230653762817383e-01
2.140000000000000000e+02,8.918447499999999917e-02,7.524795830249786377e-02
1.830000000000000000e+02,2.430508799999999969e-01,2.253819257020950317e-01
1.210000000000000000e+02,2.523307160000000104e-01,2.474758177995681763e-01
1.510000000000000000e+02,6.562719100000000139e-02,1.830613426864147186e-02
5.400000000000000000e+01,1.972925829999999936e-01,1.709305942058563232e-01
1.500000000000000000e+02,1.095236029999999972e-01,1.228436231613159180e-01
1.290000000000000000e+02,9.011959299999999784e-02,1.217875108122825623e-01
7.800000000000000000e+01,2.704654999999999906e-02,1.617926061153411865e-01
7.500000000000000000e+01,2.713152429999999837e-01,4.287585616111755371e-01
1.470000000000000000e+02,2.502108999999999930e-02,1.060836315155029297e-01
7.700000000000000000e+01,3.361590200000000306e-02,1.127672269940376282e-01
3.800000000000000000e+01,4.212026200000000276e-01,3.840322494506835938e-01
2.220000000000000000e+02,2.190805180000000019e-01,2.402436584234237671e-01
1.670000000000000000e+02,1.876972209999999974e-01,1.690091341733932495e-01
1.020000000000000000e+02,2.099811719999999937e-01,2.570249438285827637e-01
1.790000000000000000e+02,1.358068689999999967e-01,2.268370985984802246e-01
1.180000000000000000e+02,3.433808800000000272e-02,7.616949081420898438e-02
5.300000000000000000e+01,2.487454590000000021e-01,2.286433428525924683e-01
5.900000000000000000e+01,3.679154179999999941e-01,3.451060056686401367e-01
1.550000000000000000e+02,1.239419640000000017e-01,1.396064907312393188e-01
4.800000000000000000e+01,3.238946509999999779e-01,3.711746037006378174e-01
1.620000000000000000e+02,2.393737589999999915e-01,3.224225342273712158e-01
1.130000000000000000e+02,0.000000000000000000e+00,1.343935877084732056e-01
1.090000000000000000e+02,2.093739420000000073e-01,2.412241399288177490e-01
0.000000000000000000e+00,4.366333620000000248e-01,3.937679827213287354e-01
6.000000000000000000e+00,6.214688299999999999e-02,3.191353008151054382e-02
7.300000000000000000e+01,2.393365289999999923e-01,3.010655939579010010e-01
4.100000000000000000e+01,2.684116710000000183e-01,2.614470720291137695e-01
7.600000000000000000e+01,2.013343850000000046e-01,2.888764142990112305e-01
9.500000000000000000e+01,3.150754880000000147e-01,2.627911567687988281e-01
1.050000000000000000e+02,2.124782689999999974e-01,1.747106760740280151e-01
4.700000000000000000e+01,1.118986099999999956e-01,9.128332883119583130e-02
5.000000000000000000e+01,3.013702639999999988e-01,3.744907081127166748e-01
1.420000000000000000e+02,2.191767719999999919e-01,3.130246400833129883e-01
1.940000000000000000e+02,5.421553470000000097e-01,3.636205196380615234e-01
8.000000000000000000e+00,2.535618989999999795e-01,2.856235504150390625e-01
4.000000000000000000e+00,2.045548789999999950e-01,2.251997441053390503e-01
1.800000000000000000e+01,2.491033629999999943e-01,2.645740509033203125e-01
1.040000000000000000e+02,0.000000000000000000e+00,2.222749888896942139e-01
1.200000000000000000e+02,2.416823389999999960e-01,1.527397036552429199e-01
1.310000000000000000e+02,0.000000000000000000e+00,3.993548452854156494e-02
1.000000000000000000e+02,3.011155959999999854e-01,2.627911567687988281e-01
5.000000000000000000e+00,4.970149299999999937e-02,1.966729015111923218e-02
7.400000000000000000e+01,1.271340460000000006e-01,2.315823435783386230e-01
1.590000000000000000e+02,3.214470300000000225e-01,3.490475118160247803e-01
2.800000000000000000e+01,3.219496539999999740e-01,2.589747905731201172e-01
1.780000000000000000e+02,1.600487290000000007e-01,2.300795614719390869e-01
9.000000000000000000e+01,2.056003660000000066e-01,2.574692368507385254e-01
1.840000000000000000e+02,3.201559609999999889e-01,3.008914887905120850e-01
1.610000000000000000e+02,3.875944599999999740e-01,2.935816645622253418e-01
1.850000000000000000e+02,2.557689220000000097e-01,2.214586287736892700e-01
1.960000000000000000e+02,3.823327990000000010e-01,2.785834074020385742e-01
8.100000000000000000e+01,2.210258690000000137e-01,2.730444073677062988e-01
1.470000000000000000e+02,2.502108999999999930e-02,1.121203377842903137e-01
3.500000000000000000e+01,3.985322170000000219e-01,4.032289385795593262e-01
