1.610000000000000000e+02,3.875944597906508249e-01,1.714064180850982666e-01
1.520000000000000000e+02,2.576853386675249102e-01,7.768888026475906372e-02
1.010000000000000000e+02,2.865646513811931917e-01,3.409937322139739990e-01
4.300000000000000000e+01,1.056722116542731932e-01,2.105828374624252319e-01
1.230000000000000000e+02,2.220367734925930009e-02,6.706192344427108765e-02
1.510000000000000000e+02,6.562719121182690463e-02,2.674532867968082428e-02
1.270000000000000000e+02,1.398138032152614896e-01,9.678340703248977661e-02
6.200000000000000000e+01,1.567970494774288126e-01,1.992174237966537476e-01
6.300000000000000000e+01,2.226252522917573085e-01,2.960527539253234863e-01
1.870000000000000000e+02,1.889623900333398110e-01,1.928299814462661743e-01
2.070000000000000000e+02,1.494427427850940904e-01,2.232813090085983276e-01
1.290000000000000000e+02,9.011959268455040084e-02,7.144470512866973877e-02
5.600000000000000000e+01,2.177825321967100936e-01,2.232958972454071045e-01
1.400000000000000000e+02,3.832481850159604186e-01,3.335671126842498779e-01
1.200000000000000000e+02,2.416823387704161996e-01,1.109156757593154907e-01
1.380000000000000000e+02,0.000000000000000000e+00,3.430690243840217590e-02
5.700000000000000000e+01,1.927124961376525947e-01,2.035279572010040283e-01
1.490000000000000000e+02,2.003336153164979039e-01,1.552497148513793945e-01
1.030000000000000000e+02,2.115438926939152975e-01,2.263659685850143433e-01
1.580000000000000000e+02,3.407164580523565078e-01,3.568395972251892090e-01
1.000000000000000000e+00,3.845481704859842753e-01,3.629904389381408691e-01
1.720000000000000000e+02,4.608205141395346205e-01,4.393797814846038818e-01
1.710000000000000000e+02,3.074987952735250829e-01,2.466681748628616333e-01
1.760000000000000000e+02,4.745588210411432750e-01,4.165865182876586914e-01
2.000000000000000000e+01,0.000000000000000000e+00,5.249383300542831421e-02
1.190000000000000000e+02,7.664473757903099427e-02,3.610123693943023682e-02
1.370000000000000000e+02,2.271695885915500090e-01,9.263511002063751221e-02
1.220000000000000000e+02,1.380066131838766919e-01,1.608741283416748047e-01
1.500000000000000000e+01,1.635696525249636102e-01,1.680553257465362549e-01
9.000000000000000000e+01,2.056003655026741039e-01,2.464835792779922485e-01
1.630000000000000000e+02,3.186351663020072777e-01,5.819902196526527405e-02
1.980000000000000000e+02,3.822402296827730195e-02,1.694072596728801727e-02
1.830000000000000000e+02,2.430508803488747038e-01,2.390633523464202881e-01
4.500000000000000000e+01,1.135842610351658066e-01,1.007327586412429810e-01
4.100000000000000000e+01,2.684116706703238986e-01,2.536014020442962646e-01
1.530000000000000000e+02,1.134129318315507950e-01,1.109821349382400513e-01
7.200000000000000000e+01,5.589182490289470451e-01,3.929913341999053955e-01
2.600000000000000000e+01,2.381763629250555903e-01,2.022599130868911743e-01
1.360000000000000000e+02,8.620584886762010235e-02,7.181311398744583130e-02
3.900000000000000000e+01,2.394531849767697063e-01,2.310120463371276855e-01
1.960000000000000000e+02,3.823327986035490178e-01,3.141496479511260986e-01
1.120000000000000000e+02,0.000000000000000000e+00,4.747999832034111023e-03
