,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_learning_rate,param_max_depth,param_n_estimators,param_subsample,params,split0_test_mae,split1_test_mae,split2_test_mae,split3_test_mae,split4_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_train_mae,split1_train_mae,split2_train_mae,split3_train_mae,split4_train_mae,mean_train_mae,std_train_mae
344,0.04017763137817383,0.0007839281106126969,0.0010149955749511718,2.9661954286166045e-05,1,0.1,10,200,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 200, 'subsample': 1}",-0.05261677460906978,-0.06297152979044306,-0.06905807256139485,-0.06635161335024563,-0.08223720770021196,-0.06664703960227306,0.009584481270039757,432,-0.004821719300658016,-0.004025142444062272,-0.004162812116809647,-0.0023071914804123454,-0.002838882108642147,-0.0036311494901168856,0.0009204243027389106
345,0.08809218406677247,0.0034515322624902815,0.0009999752044677734,1.0598235497900422e-06,1,0.1,10,400,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 400, 'subsample': 0.8}",-0.05542024177851535,-0.06108944528684144,-0.07121569297752367,-0.062265283540858474,-0.08073700741470073,-0.06614553419968794,0.008879976108149373,413,-0.0037496514976946226,-0.0031773887592140226,-0.002939321245319722,-0.0012695562776777107,-0.0016467067901758412,-0.0025565249140163835,0.0009422964798406865
346,0.08000168800354004,0.0071270960378042965,0.0007998466491699219,0.0007486346329852454,1,0.1,10,400,0.9,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 400, 'subsample': 0.9}",-0.05446803373491062,-0.06006250671011578,-0.07000830118601545,-0.0619161774998546,-0.08046763945111877,-0.06538453171640304,0.009037729165715089,343,-0.003725382438308301,-0.0031883892504636084,-0.002962816781898962,-0.0013736537010760905,-0.0017184654952940113,-0.0025937415334081945,0.0008972353142395346
347,0.05171971321105957,0.002307657377691126,0.0009979724884033204,3.403294731150719e-06,1,0.1,10,400,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 400, 'subsample': 1}",-0.05261677899176425,-0.06297152190159301,-0.0690580637960059,-0.06635160883474224,-0.08223719054129908,-0.0666470328130809,0.00958447459665223,431,-0.004821724193576617,-0.0040251495610347824,-0.0041628196785929395,-0.0023071992069403718,-0.0028388858615271883,-0.00363115570033438,0.0009204241825410878
348,0.11335062980651855,0.007730276094168272,0.0009995460510253905,7.776978697919889e-07,1,0.1,10,600,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 600, 'subsample': 0.8}",-0.05525120563554903,-0.06048724902632182,-0.06941846567901148,-0.06204470300635696,-0.08076402547769689,-0.06559312976498724,0.008836356906088954,375,-0.0037932038594614336,-0.003266691036531016,-0.0030120694619620923,-0.001255085932466254,-0.0016213263385653177,-0.002589675325797223,0.0009802118771016148
349,0.10767879486083984,0.009430063011770892,0.001016521453857422,3.107376212430281e-05,1,0.1,10,600,0.9,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 600, 'subsample': 0.9}",-0.05443566227702532,-0.0598596475608561,-0.06943771468696958,-0.06191987660023339,-0.08053472267261212,-0.0652375247595393,0.009036088146785774,327,-0.0037027581734379177,-0.0031694119742931436,-0.002915494047222997,-0.0013183165393456698,-0.0016843523217065256,-0.002558066611201251,0.000906881822288224
350,0.060999298095703126,0.002097739357251068,0.0007994651794433593,0.00039973413973806623,1,0.1,10,600,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 600, 'subsample': 1}",-0.05261677899176425,-0.06297152190159301,-0.0690580637960059,-0.06635160883474224,-0.08223718783199703,-0.06664703227122049,0.009584473715259206,430,-0.004821724193576617,-0.0040251491162240005,-0.0041628201234037215,-0.0023071983239085973,-0.002838885420011301,-0.0036311554354248473,0.000920424525889898
351,0.14621071815490722,0.01294227553500925,0.001000356674194336,8.714517060516866e-07,1,0.1,10,800,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 800, 'subsample': 0.8}",-0.05530430986788832,-0.06122203667979608,-0.06931720439984924,-0.06222620727760415,-0.08081723797587045,-0.06577739924020165,0.008738133246587806,392,-0.0036555637691651557,-0.00313471791926845,-0.0028329599786446435,-0.0012295083423027723,-0.0016030017843252744,-0.002491150358741259,0.0009238419864323706
352,0.13821730613708497,0.023105151250848284,0.0010010719299316407,1.0490417480468749e-06,1,0.1,10,800,0.9,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 800, 'subsample': 0.9}",-0.05459598387030993,-0.060296752087544175,-0.07001873725808451,-0.062043372908704604,-0.08056320014630458,-0.06550360925418955,0.009002650136098224,358,-0.003692579052091206,-0.0031766059923709422,-0.0028713121806297837,-0.0012990001048984463,-0.0016769948796302569,-0.002543298441924127,0.0009086558865386329
353,0.07400765419006347,0.0038889609110920945,0.0005977630615234375,0.00048808492032713255,1,0.1,10,800,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 800, 'subsample': 1}",-0.05261677899176425,-0.06297152190159301,-0.0690580637960059,-0.06635160883474224,-0.08223718692889635,-0.06664703209060036,0.009584473421461542,427,-0.004821724193576617,-0.0040251486714132185,-0.0041628201234037215,-0.0023071983239085973,-0.002838885420011301,-0.0036311553464626915,0.0009204244878090872
354,0.1886362075805664,0.031248054272908627,0.0012011051177978516,0.0004011641639188463,1,0.1,10,1000,0.8,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 1000, 'subsample': 0.8}",-0.055180463687589575,-0.061424997507567435,-0.0695066200720954,-0.06176270259471646,-0.08084999163127521,-0.06574495509864882,0.008814092118790166,387,-0.003714883465225089,-0.0031561871863321433,-0.0028466076922079486,-0.0012340338096801565,-0.0015952685449772944,-0.002509396139684526,0.0009431254755775734
355,0.15110387802124023,0.018768218978168053,0.0009994029998779297,1.291867941297919e-06,1,0.1,10,1000,0.9,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 1000, 'subsample': 0.9}",-0.05453410373056635,-0.06032129430003044,-0.07026606147234662,-0.06192988114954887,-0.08057679632701811,-0.06552562739590209,0.00905359009402008,366,-0.003669380238553684,-0.003139029399806051,-0.0028419349301812427,-0.0012828421649040192,-0.0016588055557782851,-0.002518398457844656,0.0009033401336024112
356,0.0863992691040039,0.007227917046237146,0.0010004520416259765,5.519789172549356e-07,1,0.1,10,1000,1,"{'colsample_bytree': 1, 'learning_rate': 0.1, 'max_depth': 10, 'n_estimators': 1000, 'subsample': 1}",-0.05261677899176425,-0.06297152190159301,-0.0690580637960059,-0.06635160883474224,-0.08223718692889635,-0.06664703209060036,0.009584473421461542,427,-0.004821724193576617,-0.0040251486714132185,-0.0041628201234037215,-0.0023071983239085973,-0.002838884978495414,-0.003631155258159514,0.0009204245638174567
